SB-AWI-2017S4  & NHH & 2017-03-09 & 2017-05-02 &  0.05  &  0.30  & 4 & 0 & 3 \
SB-AWI-2017S5  & NHH & 2017-04-18 & 2017-04-22 &  0.36  &  nan   & 4 & 0 & 3 \
SB-AWI-2017S5  & NHH & 2017-06-07 & 2017-06-12 &  0.09  &  1.80  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-05-05 & 2018-05-21 &  0.23  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-04-24 & 2019-04-01 &  0.13  &  1.90  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-05-05 & 2018-08-10 &  0.20  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-09-02 & 2019-03-18 &  0.04  &  1.75  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-08-23 & 2019-03-27 &  0.05  &  1.75  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-08-27 & 2019-04-09 &  0.03  &  2.00  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-07 & 2019-06-04 &  0.08  &  1.27  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-13 & 2020-05-14 &  0.00  &  1.55  & 4 & 0 & 3 \
SB-AWI-2018S8  & NHH & 2018-08-20 & 2019-08-24 &  0.07  &  2.10  & 4 & 0 & 3 \
SB-AWI-2018S8  & NHH & 2018-08-21 & 2018-09-14 &  0.09  &  2.00  & 4 & 0 & 3 \
SB-AWI-2018S8  & NHH & 2018-09-17 & 2018-12-13 &  0.08  &  1.51  & 4 & 0 & 3 \
SB-AWI-2019S1  & NHH & 2019-05-15 & 2019-05-25 &  nan   &  nan   & 0 & 0 & 3 \
SB-AWI-2019S7  & NHH & 2019-10-07 & 2019-11-28 &  0.13  &  nan   & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-08 & 2019-11-02 &  nan   &  nan   & 0 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-16 & 2020-05-27 &  0.14  &  1.80  & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-14 & 2020-08-13 &  0.23  &  2.00  & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-14 & 2020-04-13 &  0.10  &  nan   & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-14 & 2019-10-17 &  0.11  &  nan   & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-29 & 2020-08-01 &  nan   &  nan   & 0 & 0 & 3 \
SB-AWI-2020S1  & NHH & 2020-08-23 & 2021-06-25 &  nan   &  nan   & 0 & 0 & 3 \
SB-AWI-2020S9  & NHH & 2020-02-10 & 2020-08-06 &  0.17  &  nan   & 4 & 0 & 3 \
SB-AWI-2013S3  & NHH & 2013-04-09 & 2013-06-13 &  0.05  &  1.26  & 4 & 0 & 3 \
SB-AWI-2014S1  & NHH & 2014-03-30 & 2014-07-20 &  nan   &  1.40  & 0 & 0 & 3 \
SB-AWI-2014S1  & NHH & 2014-04-01 & 2015-12-16 &  0.36  &  3.21  & 4 & 0 & 3 \
SB-AWI-2014S1  & NHH & 2014-08-29 & 2014-12-31 &  nan   &  2.91  & 0 & 0 & 3 \
SB-AWI-2014S2  & NHH & 2014-09-28 & 2015-08-27 &  nan   &  nan   & 0 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-09-14 & 2016-04-19 &  0.13  &  1.50  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-03-01 & 2015-05-06 &  0.37  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-04-20 & 2015-06-11 &  0.37  &  1.25  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-02-05 & 2015-02-21 &  0.32  &  0.90  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-04-23 & 2015-06-09 &  0.43  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-04-21 & 2015-06-11 &  0.35  &  1.34  & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-12 & 2016-02-14 &  0.14  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-10 & 2016-04-28 &  0.06  &  1.38  & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-07 & 2016-08-08 &  0.08  &  1.43  & 4 & 0 & 3 \
SB-AWI-2016S4  & NHH & 2016-10-06 & 2017-06-05 &  0.06  &  1.16  & 4 & 0 & 3 \
SB-AWI-2016S4  & NHH & 2016-09-22 & 2017-05-31 &  0.13  &  0.81  & 4 & 0 & 3 \
SB-AWI-2017S4  & NHH & 2017-03-09 & 2017-05-02 &  0.05  &  0.30  & 4 & 0 & 3 \
SB-AWI-2017S5  & NHH & 2017-04-18 & 2017-04-22 &  0.36  &  nan   & 4 & 0 & 3 \
SB-AWI-2017S5  & NHH & 2017-06-07 & 2017-06-12 &  0.09  &  1.80  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-05-05 & 2018-05-21 &  0.23  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-04-24 & 2019-04-01 &  0.13  &  1.90  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-05-05 & 2018-08-10 &  0.20  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-09-02 & 2019-03-18 &  0.04  &  1.75  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-08-23 & 2019-03-27 &  0.05  &  1.75  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-08-27 & 2019-04-09 &  0.03  &  2.00  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-07 & 2019-06-04 &  0.08  &  1.27  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-13 & 2020-05-14 &  0.00  &  1.55  & 4 & 0 & 3 \
SB-AWI-2018S8  & NHH & 2018-08-20 & 2019-08-24 &  0.07  &  2.10  & 4 & 0 & 3 \
SB-AWI-2018S8  & NHH & 2018-08-21 & 2018-09-14 &  0.09  &  2.00  & 4 & 0 & 3 \
SB-AWI-2018S8  & NHH & 2018-09-17 & 2018-12-13 &  0.08  &  1.51  & 4 & 0 & 3 \
SB-AWI-2019S1  & NHH & 2019-05-15 & 2019-05-25 &  nan   &  nan   & 0 & 0 & 3 \
SB-AWI-2019S7  & NHH & 2019-10-07 & 2019-11-28 &  0.13  &  nan   & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-08 & 2019-11-02 &  nan   &  nan   & 0 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-16 & 2020-05-27 &  0.14  &  1.80  & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-14 & 2020-08-13 &  0.23  &  2.00  & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-14 & 2020-04-13 &  0.10  &  nan   & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-14 & 2019-10-17 &  0.11  &  nan   & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-29 & 2020-08-01 &  nan   &  nan   & 0 & 0 & 3 \
SB-AWI-2020S1  & NHH & 2020-08-23 & 2021-06-25 &  nan   &  nan   & 0 & 0 & 3 \
SB-AWI-2020S9  & NHH & 2020-02-10 & 2020-08-06 &  0.17  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-12 & 2016-02-14 &  0.14  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-08-23 & 2019-03-27 &  0.05  &  1.75  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-14 & 2019-10-17 &  0.11  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-07 & 2016-08-08 &  0.08  &  1.43  & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-14 & 2020-04-13 &  0.10  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-05-05 & 2018-08-10 &  0.20  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-09-14 & 2016-04-19 &  0.13  &  1.50  & 4 & 0 & 3 \
SB-AWI-2014S1  & NHH & 2014-04-01 & 2015-12-16 &  0.36  &  3.21  & 4 & 0 & 3 \
SB-AWI-2017S5  & NHH & 2017-06-07 & 2017-06-12 &  0.09  &  1.80  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-31 & 2024-03-29 &  0.10  &  1.80  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-16 & 2024-03-21 &  0.04  &  1.39  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-02-05 & 2015-02-21 &  0.32  &  0.90  & 4 & 0 & 3 \
SB-AWI-2019S1  & NHH & 2019-05-15 & 2019-05-25 &  nan   &  nan   & 0 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-31 & 2024-03-29 &  0.10  &  1.80  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-31 & 2024-03-29 &  0.10  &  1.80  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-31 & 2024-03-29 &  0.10  &  1.80  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-31 & 2024-03-29 &  0.10  &  1.80  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-25 & 2024-08-25 &  nan   &  2.06  & 0 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-25 & 2024-08-25 &  nan   &  2.06  & 0 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-25 & 2024-08-25 &  nan   &  2.06  & 0 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-25 & 2024-08-25 &  nan   &  2.06  & 0 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-25 & 2024-08-25 &  nan   &  2.06  & 0 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-25 & 2024-08-25 &  nan   &  2.06  & 0 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-25 & 2024-08-25 &  nan   &  2.06  & 0 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-28 & 2024-08-17 &  0.00  &  1.53  & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-12 & 2016-02-14 &  0.14  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-08-23 & 2019-03-27 &  0.05  &  1.75  & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-12 & 2016-02-14 &  0.14  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-08-23 & 2019-03-27 &  0.05  &  1.75  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-14 & 2019-10-17 &  0.11  &  nan   & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-31 & 2024-08-28 &  0.03  &  0.98  & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-07 & 2016-08-08 &  0.08  &  1.43  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-08-13 & 2019-08-25 &  0.00  &  1.59  & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-14 & 2020-04-13 &  0.10  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-05-05 & 2018-08-10 &  0.20  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-09-14 & 2016-04-19 &  0.13  &  1.50  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-28 & 2024-08-17 &  0.00  &  1.53  & 4 & 0 & 3 \
SB-AWI-2014S1  & NHH & 2014-04-01 & 2015-12-16 &  0.36  &  3.21  & 4 & 0 & 3 \
SB-AWI-2017S5  & NHH & 2017-06-07 & 2017-06-12 &  0.09  &  1.80  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-31 & 2024-03-29 &  0.10  &  1.80  & 4 & 0 & 3 \
SB-AWI-2013S4  & NHH & 2013-03-16 & 2013-06-28 &  0.04  &  1.19  & 4 & 0 & 3 \
SB-AWI-2020S1  & NHH & 2020-09-21 & 2020-09-27 &  0.02  &  1.15  & 4 & 0 & 3 \
SB-AWI-2023S1  & NHH & 2023-08-16 & 2024-03-21 &  0.04  &  1.39  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-02-05 & 2015-02-21 &  0.32  &  0.90  & 4 & 0 & 3 \
SB-AWI-2020S9  & NHH & 2020-04-29 & 2020-08-26 &  0.16  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-04-21 & 2015-06-11 &  0.35  &  1.34  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-09-27 & 2016-10-16 &  0.09  &  1.20  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-14 & 2020-05-27 &  0.00  &  2.39  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-09-25 & 2016-08-10 &  0.00  &  1.20  & 4 & 0 & 3 \
SB-AWI-2013S3  & NHH & 2013-04-09 & 2013-06-13 &  0.05  &  1.26  & 4 & 0 & 3 \
SB-AWI-2015S1  & NHH & 2015-09-19 & 2016-12-20 &  0.09  &  nan   & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-07 & 2020-08-03 &  0.12  &  0.70  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-15 & 2019-04-27 &  0.00  &  2.54  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-15 & 2019-12-26 &  0.00  &  2.11  & 4 & 0 & 3 \
SB-AWI-2020S1  & NHH & 2020-09-21 & 2021-04-12 &  0.03  &  1.20  & 3 & 0 & 3 \
SB-AWI-2018S8  & NHH & 2018-08-21 & 2018-09-14 &  0.09  &  2.00  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-03-01 & 2015-05-06 &  0.37  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-04-23 & 2015-06-09 &  0.43  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S8  & NHH & 2018-09-17 & 2018-12-13 &  0.08  &  1.51  & 4 & 0 & 3 \
SB-AWI-2020S1  & NHH & 2020-08-26 & 2021-06-26 &  0.00  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S8  & NHH & 2018-08-20 & 2019-08-24 &  0.07  &  2.10  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-16 & 2020-02-16 &  0.00  &  1.82  & 3 & 0 & 3 \
SB-AWI-2022S1  & NHH & 2022-08-15 & 2023-02-06 &  0.09  &  1.93  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-08-16 & 2018-08-25 &  0.00  &  nan   & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-11-26 &  0.16  &  0.85  & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-16 & 2020-05-27 &  0.14  &  1.80  & 4 & 0 & 3 \
SB-AWI-2016S4  & NHH & 2016-09-17 & 2017-01-26 &  0.00  &  0.76  & 4 & 0 & 3 \
SB-AWI-2016S3  & NHH & 2016-09-15 & 2017-08-25 &  0.00  &  0.87  & 4 & 0 & 3 \
SB-AWI-2017S4  & NHH & 2017-03-09 & 2017-05-02 &  0.05  &  0.30  & 4 & 0 & 3 \
SB-AWI-2016S4  & NHH & 2016-09-22 & 2017-05-31 &  0.13  &  0.81  & 4 & 0 & 3 \
SB-AWI-2016S4  & NHH & 2016-10-06 & 2017-06-05 &  0.06  &  1.16  & 4 & 0 & 3 \
SB-AWI-2016S5  & NHH & 2016-10-06 & 2017-05-23 &  0.03  &  0.93  & 4 & 0 & 3 \
SB-AWI-2022S1  & NHH & 2022-07-14 & 2023-01-27 &  0.02  &  1.91  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2020-08-07 &  0.08  &  0.90  & 4 & 0 & 3 \
SB-AWI-2017S5  & NHH & 2017-03-25 & 2017-04-17 &  0.03  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-04-24 & 2019-04-01 &  0.13  &  1.90  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-13 & 2020-08-15 &  0.00  &  3.10  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-04-20 & 2015-06-11 &  0.37  &  1.25  & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-10 & 2016-04-28 &  0.06  &  1.38  & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-14 & 2020-08-13 &  0.23  &  2.00  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-10-25 &  0.07  &  1.23  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-09-02 & 2019-03-18 &  0.04  &  1.75  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-11 & 2020-04-03 &  0.00  &  2.53  & 4 & 0 & 3 \
SB-AWI-2022S1  & NHH & 2022-08-27 & 2023-02-18 &  0.03  &  2.96  & 4 & 0 & 3 \
SB-AWI-2020S1  & NHH & 2020-08-30 & 2021-07-07 &  0.00  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-11 & 2020-03-14 &  0.00  &  2.62  & 3 & 0 & 3 \
SB-AWI-2013S3  & NHH & 2013-04-09 & 2013-06-13 &  0.05  &  1.26  & 4 & 0 & 3 \
SB-AWI-2013S4  & NHH & 2013-03-16 & 2013-06-28 &  0.04  &  1.19  & 4 & 0 & 3 \
SB-AWI-2014S1  & NHH & 2014-04-01 & 2015-12-16 &  0.36  &  3.21  & 4 & 0 & 3 \
SB-AWI-2015S1  & NHH & 2015-09-19 & 2016-12-20 &  0.09  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-09-14 & 2016-04-19 &  0.13  &  1.50  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-09-25 & 2016-08-10 &  0.00  &  1.20  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-03-01 & 2015-05-06 &  0.37  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-04-20 & 2015-06-11 &  0.37  &  1.25  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-02-05 & 2015-02-21 &  0.32  &  0.90  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-04-23 & 2015-06-09 &  0.43  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-04-21 & 2015-06-11 &  0.35  &  1.34  & 4 & 0 & 3 \
SB-AWI-2015S2  & NHH & 2015-09-27 & 2016-10-16 &  0.09  &  1.20  & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-12 & 2016-02-14 &  0.14  &  nan   & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-10 & 2016-04-28 &  0.06  &  1.38  & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-07 & 2016-08-08 &  0.08  &  1.43  & 4 & 0 & 3 \
SB-AWI-2015S3  & NHH & 2015-09-10 & 2016-02-11 &  0.00  &  1.48  & 4 & 0 & 3 \
SB-AWI-2016S3  & NHH & 2016-09-15 & 2017-08-25 &  0.00  &  0.87  & 4 & 0 & 3 \
SB-AWI-2016S4  & NHH & 2016-10-06 & 2017-06-05 &  0.06  &  1.16  & 4 & 0 & 3 \
SB-AWI-2016S4  & NHH & 2016-09-22 & 2017-05-31 &  0.13  &  0.81  & 4 & 0 & 3 \
SB-AWI-2016S4  & NHH & 2016-09-17 & 2017-01-26 &  0.00  &  0.76  & 4 & 0 & 3 \
SB-AWI-2016S5  & NHH & 2016-10-06 & 2017-05-23 &  0.03  &  0.93  & 4 & 0 & 3 \
SB-AWI-2017S4  & NHH & 2017-03-09 & 2017-05-02 &  0.05  &  0.30  & 4 & 0 & 3 \
SB-AWI-2017S5  & NHH & 2017-03-25 & 2017-04-17 &  0.03  &  nan   & 4 & 0 & 3 \
SB-AWI-2017S5  & NHH & 2017-04-18 & 2017-04-22 &  0.36  &  nan   & 4 & 0 & 3 \
SB-AWI-2017S5  & NHH & 2017-06-07 & 2017-06-12 &  0.09  &  1.80  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-05-05 & 2018-05-21 &  0.23  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-04-24 & 2019-04-01 &  0.13  &  1.90  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-05-05 & 2018-08-10 &  0.20  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-09-02 & 2019-03-18 &  0.04  &  1.75  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-08-16 & 2018-08-25 &  0.00  &  nan   & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-08-23 & 2019-03-27 &  0.05  &  1.75  & 4 & 0 & 3 \
SB-AWI-2018S6  & NHH & 2018-08-27 & 2019-04-09 &  0.03  &  2.00  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-07 & 2019-06-04 &  0.08  &  1.27  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-15 & 2019-12-26 &  0.00  &  2.11  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-11 & 2020-04-03 &  0.00  &  2.53  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-14 & 2020-05-27 &  0.00  &  2.39  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-13 & 2020-08-15 &  0.00  &  3.10  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-15 & 2019-04-27 &  0.00  &  2.54  & 4 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-11 & 2020-03-14 &  0.00  &  2.62  & 3 & 0 & 3 \
SB-AWI-2018S7  & NHH & 2018-09-16 & 2020-02-16 &  0.00  &  1.82  & 3 & 0 & 3 \
SB-AWI-2018S8  & NHH & 2018-08-20 & 2019-08-24 &  0.07  &  2.10  & 4 & 0 & 3 \
SB-AWI-2018S8  & NHH & 2018-08-21 & 2018-09-14 &  0.09  &  2.00  & 4 & 0 & 3 \
SB-AWI-2018S8  & NHH & 2018-09-17 & 2018-12-13 &  0.08  &  1.51  & 4 & 0 & 3 \
SB-AWI-2019S7  & NHH & 2019-10-07 & 2019-11-28 &  0.13  &  nan   & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-07 & 2020-08-03 &  0.12  &  0.70  & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-16 & 2020-05-27 &  0.14  &  1.80  & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-14 & 2020-08-13 &  0.23  &  2.00  & 4 & 0 & 3 \
SB-AWI-2019S8  & NHH & 2019-10-14 & 2020-04-13 &  0.10  &  nan   & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-10-11 & 2019-10-25 &  0.07  &  1.23  & 4 & 0 & 3 \
SB-AWI-2019S9  & NHH & 2019-08-13 & 2019-08-25 &  0.00  &  1.59  & 4 & 0 & 3 \
